month,day,Solar_per,Eolica_per,Hidraulica_per,Carbon_per,Gas_Natural_per,Geotermica_per,Biomasa_per,Demand_per
2,4,0.07413372695206984,-0.061278930523833396,0.02165675132274513,-0.03682972155452802,0.07090262758074312,-0.008540761795612008,-0.049786993039179904,0.011520398618864615
2,5,0.07256404521541578,-0.059158077492639835,0.016486940683209328,-0.03551876835574262,0.07105768068461125,-0.003050472043371018,-0.04779938703492447,0.010515497014651652
2,6,0.07090874642801892,-0.056920671195361594,0.011613098116170954,-0.03448446261353424,0.07150527747899307,0.0037552014378832736,-0.0450819188571302,0.009539290590880557
2,7,0.06915344322833754,-0.05468549740107621,0.007038587843676192,-0.033722347924276606,0.07239248025665827,0.011789733390714483,-0.041623575656753856,0.008614534270283258
2,8,0.06728686520019429,-0.052568132291296366,0.002759263171185796,-0.033218442523816324,0.07385321850790717,0.02093498047611431,-0.03743425716646936,0.007763490161085081
2,9,0.06530112086916198,-0.05067794577400383,-0.001236560733931174,-0.03294980427003817,0.07600501160784992,0.031043071875535358,-0.03254500169716256,0.007007261915426059
2,10,0.0631918436134159,-0.0491152807315319,-0.004967984452941365,-0.03288533906617646,0.07894612304222147,0.041939144160217545,-0.027007516895676306,0.006365142786651961
2,11,0.06095836610636175,-0.04796898099050125,-0.008460999504819357,-0.03298682858733166,0.08275299786331607,0.05342409585426388,-0.020893420809911717,0.005854038156993589
2,12,0.058603551620223536,-0.047314070047739694,-0.011748205756623404,-0.03321014282921837,0.08747857852553897,0.06527921150355154,-0.014292236832957429,0.005487872138989554
2,13,0.05613377058045212,-0.047210002257523205,-0.014867920018806305,-0.033506615414763144,0.09315087226088047,0.0772700430524057,-0.007309469081307642,0.005277144053701491
2,14,0.05355866322056637,-0.047699246575619664,-0.017863345629147456,-0.033824527143727454,0.09977228836852792,0.08915133065684751,-6.387153990919901e-05,0.005228533639359307
2,15,0.05089080614637285,-0.048806370071107566,-0.02078159243324213,-0.034110667274442716,0.10731967272652632,0.10067224720714431,0.007315731327223863,0.005344616733675988
2,16,0.04814545443324405,-0.05053753010805284,-0.023672415568813717,-0.03431190810640685,0.11574452648744459,0.11158118591404766,0.01469353284355246,0.005623680536638404
2,17,0.045339903702145766,-0.05288059253397859,-0.02658720448281863,-0.03437679823513632,0.12497473275698734,0.1216319654811629,0.02193093204954255,0.0060596695039822415
2,18,0.04249310228270941,-0.055805613986155786,-0.02957758067671709,-0.03425706207746529,0.1349160131896107,0.13058865433339154,0.028890004007242145,0.006642237720572417
2,19,0.039625066440323015,-0.05926584280896725,-0.03269414335009002,-0.03390901714731449,0.1454543538192733,0.13823091415811958,0.03543742712518724,0.007356922574521547
2,20,0.036756296942423536,-0.06319914480097961,-0.03598519338365969,-0.03329484911333148,0.15645883780024597,0.14435893289158272,0.041448246634801685,0.008185431593723261
2,21,0.03390714971731621,-0.0675298720885649,-0.03949554571435059,-0.032383701605925526,0.16778502725346656,0.14879801204083226,0.04680950891657085,0.009106046782435932
2,22,0.03109737399980821,-0.07217081268077277,-0.04326521411266938,-0.03115262191454224,0.17927801870389853,0.15140243691790428,0.05142330702166685,0.010094070383059107
2,23,0.028345340101558775,-0.07702592349675777,-0.04732861417626228,-0.02958717289170458,0.1907770576866928,0.1520592602665756,0.05521005439718488,0.011122461997334077
2,24,0.025667632567474872,-0.08199277210933656,-0.05171350283043435,-0.02768190387481529,0.20211898693414407,0.1506908850902866,0.05811065625934326,0.012162437560311483
2,25,0.023078527684217368,-0.08696535749398908,-0.05644027972669706,-0.02544052245736558,0.2131423894166114,0.14725720764268938,0.06008845971217713,0.01318417107555799
2,26,0.0205895672909542,-0.09183694079737545,-0.06152143307087955,-0.022875820240145325,0.22369154263003727,0.14175692154059916,0.06113053595725003,0.014157518253750286
2,27,0.01820918061706663,-0.09650290957071804,-0.06696124948806217,-0.020009313392283727,0.23362032353879034,0.13422791406353501,0.06124831558184855,0.015052762388473789
2,28,0.015942526433817023,-0.10086328165788706,-0.07275541203095282,-0.01687081517477314,0.24279529405122688,0.12474731016499627,0.060477566885365444,0.01584130235555151
3,1,0.013791153016709945,-0.10482558209403381,-0.07889144490803837,-0.013497451650473658,0.25109958425917694,0.11342980180479888,0.05887770522825374,0.01649641650684711
3,2,0.011753031658310075,-0.10830694230844154,-0.08534874474694484,-0.009932809075809308,0.2584351897782783,0.10042603067851834,0.056530422049897194,0.01699387494028526
3,3,0.009822549518751866,-0.11123618280089924,-0.09209912435869774,-0.00622575230561058,0.2647253612677204,0.08591981401113839,0.05353771201336445,0.017312541402649977
3,4,0.007990608456517927,-0.11355552191702215,-0.09910756906921647,-0.002429095924938291,0.2699163781747967,0.07012455745330427,0.050019276074751505,0.017434884753533532
3,5,0.006244923337075931,-0.11522177965262043,-0.10633275588846122,0.0014016011810762611,0.2739784499222297,0.053279976433297356,0.046109629303342295,0.01734739343662031
3,6,0.004570199276345988,-0.11620743292367035,-0.11372853646789087,0.005209740869879549,0.27690658803045676,0.035646429433544,0.04195436627074075,0.017040897734295547
3,7,0.002948602671963006,-0.11650096663637723,-0.1212447332105246,0.008938968967354405,0.27872023773196397,0.017500626292323105,0.0377064979941194,0.016510762835196896
3,8,0.0013601953529784978,-0.11610693800909816,-0.12882842806683575,0.01253465494062829,0.2794626105329762,-0.0008698955719941154,0.03352236224430049,0.01575697549529716
3,9,-0.00021655137491174113,-0.1150455855037959,-0.13642522974543894,0.015945266454951895,0.2791993548040943,-0.019172343113201606,0.029557451388518334,0.014784109464819723
3,10,-0.0018042170789992,-0.11335200882460708,-0.14398065115093273,0.019123680608309858,0.27801665126823766,-0.03711454968209105,0.025962194816022348,0.013601159216118557
3,11,-0.003425771617590308,-0.11107508210801825,-0.15144103869024317,0.022028183275393763,0.27601888968014826,-0.05440981218042914,0.02287805052266096,0.012221333951487556
3,12,-0.005104084993380634,-0.10827582730623284,-0.15875532907568626,0.02462367243738989,0.27332575911727663,-0.0707836715182062,0.020433402612468274,0.010661608454547949
3,13,-0.006861257886438054,-0.10502569091672254,-0.16587584977260852,0.026882303696195375,0.2700691081077928,-0.08597835591677687,0.01874021005162986,0.008942316110059908
3,14,-0.008718063149702318,-0.10140450260460723,-0.1727594465769382,0.028784119312222325,0.2663894777322554,-0.09975791405148203,0.017890863481784695,0.00708659792720735
3,15,-0.010693427981115621,-0.09749823449119202,-0.17936845909989818,0.030317436887675277,0.2624324162323444,-0.11191280863065943,0.01795560363690903,0.005119777355761441
3,16,-0.012803849718845161,-0.09339688753980209,-0.18567115620880803,0.03147893174112228,0.25834494368101646,-0.12226328508318275,0.018980504206118572,0.0030688046309077276
3,17,-0.015063104370957248,-0.08919188443045288,-0.19164275164577696,0.03227366835439525,0.2542715679843504,-0.13066350113456346,0.020986113633489716,0.0009614441744848925
3,18,-0.017481803217903318,-0.08497394373489679,-0.1972654558430898,0.032714732511920995,0.25035087213184365,-0.13700353185227912,0.023966783045874785,-0.0011743195599003254
3,19,-0.020067145308687955,-0.08083082624266273,-0.20252871213573775,0.03282275365025665,0.2467120806892816,-0.14121136523898917,0.02789068385993521,-0.003310977926739265
3,20,-0.02282273882498332,-0.07684527981229891,-0.2074291497440591,0.03262522052902696,0.24347196327387535,-0.14325397045402002,0.03270053490149807,-0.005422142629379866
3,21,-0.0257485527191292,-0.07309315183317948,-0.21197038600913348,0.03215562642986357,0.24073208049979533,-0.14313755856671792,0.038315086479298675,-0.007483167006423314
3,22,-0.028840793445563596,-0.06964197105295303,-0.2161623807572228,0.03145251001794838,0.23857661801447744,-0.14090709405818463,0.04463091761955903,-0.00947158632378913
3,23,-0.03209221854485628,-0.0665493921900634,-0.22002113519828742,0.03055833258947139,0.23707040188871997,-0.1366449897823168,0.05152549211750535,-0.011367719511702344
3,24,-0.035492206536654455,-0.06386240371788367,-0.22356770564311068,0.029518335501251963,0.23625777488821334,-0.1304690474735604,0.05886009915396195,-0.013154942822252264
3,25,-0.03902707980503441,-0.0616166565410801,-0.22682735460859751,0.028379337076449886,0.2361618662714226,-0.12252973271463569,0.0664835489293891,-0.014819986587749445
3,26,-0.04268047285624014,-0.059836188585045545,-0.22982854435144207,0.027188530859269994,0.23678446969171166,-0.11300680511055648,0.07423615367171707,-0.016353104516038407
3,27,-0.04643381210358691,-0.058533485300581216,-0.23260188953041802,0.02599230185078743,0.23810650927439347,-0.10210525634253813,0.08195403627698429,-0.01774815216408306
3,28,-0.050266632064483535,-0.05770994194952752,-0.23517891478305925,0.024835176123171727,0.24008896626807252,-0.09005142903606593,0.08947311944987564,-0.019002481334542024
3,29,-0.0541573685015804,-0.05735649228260955,-0.23759112530684742,0.023758725268192726,0.24267448246498094,-0.0770874756046008,0.09663401922789643,-0.020116891863467712
3,30,-0.05808374427534627,-0.05745467253378553,-0.2398687845354776,0.022800731016081016,0.24578928460132365,-0.06346679168103678,0.10328593196737952,-0.021095324420235612
3,31,-0.06202338148838503,-0.057977840209775575,-0.242039918130899,0.021994422677347088,0.24934558021072867,-0.04944866860659502,0.1092907478803865,-0.021944549762431348
4,1,-0.06595441093969567,-0.058892614874756756,-0.24412940177584969,0.021367882275511077,0.25324432498357385,-0.03529283832285244,0.11452679893697695,-0.022673773880990348
4,2,-0.06985583372045137,-0.060160398575881686,-0.2461580507553214,0.02094365463747887,0.2573780160942608,-0.02125488474731695,0.1188918863779145,-0.02329414196091653
4,3,-0.07370830215367234,-0.06173909115823215,-0.2481420953247913,0.020738465118312684,0.26163411475468046,-0.007580163911478019,0.12230638728147468,-0.023818279528803075
4,4,-0.07749439590692787,-0.06358472977630684,-0.25009257923367845,0.020763191851953893,0.2658981019575521,0.005500377509145419,0.12471514963076785,-0.024259719434091265
4,5,-0.08119906421970055,-0.0656531447997047,-0.2520150598142179,0.021022972746927458,0.270056748817087,0.017774853263417538,0.12608905341705515,-0.02463236161764112
4,6,-0.08480995040433124,-0.06790152216862994,-0.2539094722378416,0.02151748523900627,0.27400124838623857,0.029054486817866952,0.1264258140405439,-0.024949930087772684
4,7,-0.08831767577531147,-0.07028985770699088,-0.2557702071600594,0.022241385141806902,0.2776302070779947,0.03917725432088245,0.1257500577714145,-0.025225456456796316
4,8,-0.09171583603199672,-0.07278208881563829,-0.2575862709124608,0.023184829719269263,0.28085217286254166,0.04801038006860459,0.12411273681830581,-0.02547078816783281
4,9,-0.09500131222307513,-0.07534728337487866,-0.2593418420980853,0.024334194416726337,0.28358825135313953,0.055453355017899816,0.1215897527461119,-0.025696182785777667
4,10,-0.09817408365120314,-0.07796030035688846,-0.2610167798363751,0.025672789379508534,0.2857739049982454,0.061439089478656575,0.11827998253062472,-0.025909938355039182
4,11,-0.10123715629200555,-0.08060231185390437,-0.26258738901791057,0.02718166717778283,0.2873605294513076,0.0659349697803352,0.11430267058845686,-0.026118119174016394
4,12,-0.10419636500483509,-0.08326101051264152,-0.26402728914767293,0.028840447663166492,0.28831651010565745,0.0689430749593263,0.1097942805000397,-0.02632436546523404
4,13,-0.10706012995913905,-0.085930557225092,-0.26530839511006554,0.030628159207884247,0.2886277802238181,0.07049968970899159,0.10490483032048806,-0.026529798268571207
4,14,-0.1098389795419173,-0.08861109055990403,-0.2664018946088695,0.032523941067631054,0.2882978659419556,0.07067405561140731,0.09979415498614926,-0.026733007896805223
4,15,-0.11254534437313782,-0.09130827786246404,-0.2672794081849526,0.03450789447904873,0.2873474592994465,0.06956661725867663,0.0946273393898302,-0.026930161197221896
4,16,-0.11519297290490094,-0.09403231616745021,-0.2679140006092182,0.03656164384421217,0.2858134676125553,0.06730644988609584,0.08957057368541375,-0.027115176575618606
4,17,-0.11779648138125703,-0.09679687969395678,-0.26828123831781464,0.038668894667939595,0.28374764537696257,0.06404823298013353,0.08478670235717074,-0.027279996121127744
4,18,-0.1203708815352725,-0.099617902839337,-0.2683601663536782,0.04081587505500281,0.281214785975025,0.05996864376658442,0.08043086947860796,-0.027414932853875616
4,19,-0.12293095653006719,-0.1025120790369012,-0.2681341911586793,0.04299151863600095,0.2782907231382956,0.05526257309754613,0.07664661084993371,-0.027509075390444518
4,20,-0.1254909455992559,-0.10549561719036468,-0.2675918467844588,0.045187755258408124,0.27505975319301057,0.050138511355432444,0.07356175564295703,-0.027550759250825174
4,21,-0.12806395710874835,-0.10858265753888528,-0.2667274010366921,0.04739940986530037,0.2716121403896135,0.04481414672491649,0.07128525204372002,-0.027528057860951163
4,22,-0.13066157045122678,-0.11178388836885425,-0.2655413043993507,0.04962408416877007,0.2680413535738637,0.0395115761008405,0.06990423035275703,-0.0274293016574714
4,23,-0.13329346009455603,-0.11510522289394527,-0.2640404541758039,0.051861880516922726,0.2644412806448288,0.03445249142831674,0.06948169320551897,-0.027243598023441493
4,24,-0.1359671136774688,-0.1185466598971166,-0.2622382442685967,0.054115031127447394,0.26090343451921505,0.029853344975508192,0.07005485158557317,-0.026961332760985987
4,25,-0.13868746648147068,-0.12210113303435194,-0.260154528601384,0.05638729260755396,0.2575144728831425,0.025920895474800778,0.07163408584030434,-0.02657465816844114
4,26,-0.14145692403072468,-0.12575399025196715,-0.2578151781985884,0.05868351734631713,0.25435349298462245,0.022847438767151472,0.07420268445347664,-0.026077900136320113
4,27,-0.14427515899878302,-0.12948234038633424,-0.2552516574297833,0.06100890411374263,0.2514899926579274,0.02080688412589751,0.07771723413896307,-0.025467934606970888
4,28,-0.14713914673377548,-0.13325488587337098,-0.25250032782754295,0.06336834371638962,0.24898193820037043,0.01995093574784997,0.08210871790165647,-0.02474447490036804
4,29,-0.15004328816400544,-0.13703206493788184,-0.24960158199176097,0.06576575862325633,0.24687421626058292,0.02040579879808736,0.08728433742525919,-0.023910266344717428
4,30,-0.15297944526839155,-0.1407662864685779,-0.24659901577241358,0.06820332260981884,0.2451976044495322,0.022269354491922595,0.09312963516341166,-0.022971238034480992
5,1,-0.1559373888656926,-0.14440290998035693,-0.24353815770177664,0.07068100434135811,0.24396793363799862,0.025608973021355667,0.09951177454414552,-0.021936458501624838
5,2,-0.15890497888072633,-0.14788108045187873,-0.24046545852652693,0.07319590598431008,0.24318594562042364,0.030459906065111276,0.10628269668212795,-0.020818086412441702
5,3,-0.16186857047359993,-0.15113505145252987,-0.23742707261375223,0.07574183485012241,0.24283746872381096,0.036824324969241914,0.11328294332564653,-0.01963117544646853
5,4,-0.16481343397272055,-0.15409570084033822,-0.2344676634406408,0.07830896292643612,0.24289405607077316,0.04467102303147122,0.12034570331651386,-0.018393392705524394
5,5,-0.16772424269196257,-0.15669226928304375,-0.23162920250342844,0.080883648130173,0.2433140424750128,0.05393589939558177,0.12730111067516245,-0.017124633753011258
5,6,-0.1705854138182467,-0.1588541021009011,-0.22894998897532334,0.08344825077076437,0.24404394689824926,0.06452254137435,0.13398020474599565,-0.015846632573513413
5,7,-0.17338179236532225,-0.16051278184854068,-0.22646343234388433,0.08598140001895288,0.24502025867560895,0.07630453556030092,0.14021964767776962,-0.01458235714810947
5,8,-0.17609898961261553,-0.16160398966840572,-0.22419728576839346,0.0884581163988305,0.24617145225020282,0.08912732739578569,0.1458654726895958,-0.013355499473404482
5,9,-0.17872386851351357,-0.1620694996876382,-0.22217285816159524,0.09085023481473019,0.24742023225459284,0.10281115570860457,0.1507769767334104,-0.012189855776040384
5,10,-0.18124495944859165,-0.16185905611635465,-0.22040442710513447,0.0931269414870358,0.24868591903154572,0.11715439624079059,0.15483017307568472,-0.011108701820069417
5,11,-0.18365285486239238,-0.16093209122193336,-0.21889881993783494,0.0952554653711955,0.2498869188098749,0.13193752181766563,0.15792082888948628,-0.010134156147942323
